gauge_id,dominant_forcing,dominant_peak_te,dominant_peak_lag,attribute,z_score,spearman_with_dom_forcing,driver_score,is_eligible
03498500,PRCP,0.0045178353820931,1,low_q_freq,-0.7693381516785835,0.010558322600978113,0.008122920394662716,False
03498500,PRCP,0.0045178353820931,1,low_q_dur,-0.5788959384312276,0.09369639617833582,0.054240463193281796,False
03498500,PRCP,0.0045178353820931,1,zero_q_freq,-0.29841459198804116,-0.13363063739029463,0.03987733213392665,True
03498500,PRCP,0.0045178353820931,1,hfd_mean,-0.5687287310005318,-0.2376828116306632,0.13517704383934553,True
03498500,PRCP,0.0045178353820931,1,soil_depth_pelletier,-0.604845856864809,0.15977356795013078,0.09663838061114463,True
03498500,PRCP,0.0045178353820931,1,soil_depth_statsgo,-1.6399720316785875,0.13386290106907564,0.21953141383264174,True
03498500,PRCP,0.0045178353820931,1,soil_porosity,0.15786748559500693,-0.09520569844529414,0.015029884227875047,False
03498500,PRCP,0.0045178353820931,1,soil_conductivity,-0.4057952103428029,0.1473560876296892,0.059796394574982224,True
03498500,PRCP,0.0045178353820931,1,max_water_content,-1.6416630225153437,0.07636861316133706,0.12537152830774564,False
03498500,PRCP,0.0045178353820931,1,sand_frac,-0.704691376656246,0.11701181361022386,0.08245721601803273,True
03498500,PRCP,0.0045178353820931,1,silt_frac,-0.4091834680719878,-0.09235142335119081,0.03778867568822462,False
03498500,PRCP,0.0045178353820931,1,clay_frac,-0.3424790109640887,-0.07703460443619549,0.026382735137318033,False
03498500,PRCP,0.0045178353820931,1,water_frac,-0.10846742647487503,0.07516898073255375,0.008153385890799572,False
03498500,PRCP,0.0045178353820931,1,organic_frac,-0.15419534225054646,0.17043998086827894,0.02628105118316086,True
03498500,PRCP,0.0045178353820931,1,other_frac,1.1547630896363483,-0.002062054178100634,0.002381184053701029,False
03498500,PRCP,0.0045178353820931,1,gauge_lat,-0.6642400139752849,0.12619820844680155,0.08382589974235938,True
03498500,PRCP,0.0045178353820931,1,gauge_lon,0.7342809087637893,-0.2715882080972612,0.19942203625118607,True
03498500,PRCP,0.0045178353820931,1,elev_mean,-0.09987554938606226,-0.1953378088599921,0.01950947097576133,True
03498500,PRCP,0.0045178353820931,1,slope_mean,0.6688394983507249,-0.02691957235326455,0.0180048732685735,False
03498500,PRCP,0.0045178353820931,1,area_gages2,-0.056322478090998974,0.18059920313933323,0.010171794662066969,True
03498500,PRCP,0.0045178353820931,1,area_geospa_fabric,-0.06300408132045147,0.17031201353253472,0.010730351950453649,True
03498500,PRCP,0.0045178353820931,1,frac_forest,0.5315150552761339,0.17235626649393695,0.09160995051271295,True
03498500,PRCP,0.0045178353820931,1,lai_max,0.9403709186149014,0.08763159399934539,0.0824062025488525,False
03498500,PRCP,0.0045178353820931,1,lai_diff,1.0762605216002294,-0.021294991404484924,0.022918958556463347,False
03498500,PRCP,0.0045178353820931,1,gvf_max,0.80712548894096,0.11574826262555649,0.09342337306571893,True
03498500,PRCP,0.0045178353820931,1,gvf_diff,0.6031302484404493,-0.2430380299905624,0.14658358740868527,True
03498500,PRCP,0.0045178353820931,1,dom_land_cover_frac,-0.20974997173814094,0.002175796707930847,0.00045637329799643524,False
03498500,PRCP,0.0045178353820931,1,root_depth_50,1.801947201084293,0.05508554089442193,0.09926123623491795,False
03498500,PRCP,0.0045178353820931,1,root_depth_99,1.307063623103501,0.10116171577890302,0.1322247987453396,True
03500000,PRCP,0.0066938140044993,1,p_mean,1.3735555383673461,0.34448719252364957,0.4731722911874771,True
03500000,PRCP,0.0066938140044993,1,pet_mean,0.06353604713799177,-0.12188277528686141,0.007743949755935285,True
03500000,PRCP,0.0066938140044993,1,p_seasonality,-0.07566969137980907,-0.24402651422470364,0.018465411019873913,True
03500000,PRCP,0.0066938140044993,1,frac_snow,-0.7297805188359252,-0.14635626614887895,0.10680795184501764,True
03500000,PRCP,0.0066938140044993,1,aridity,-0.8338385350185611,-0.2760322562194351,0.23016633214388188,True
03500000,PRCP,0.0066938140044993,1,high_prec_freq,-0.2598330458921069,-0.18821394427407395,0.0489042024200999,True
03500000,PRCP,0.0066938140044993,1,high_prec_dur,-0.41699716513848323,0.22663500240840795,0.09450615352545944,True
03500000,PRCP,0.0066938140044993,1,low_prec_freq,-0.616462619967391,-0.22362171797035157,0.13785443014161194,True
03500000,PRCP,0.0066938140044993,1,low_prec_dur,-0.5708006835589229,0.063306326673527,0.03613529453885368,False
03500000,PRCP,0.0066938140044993,1,glim_1st_class_frac,0.07165416664892411,-0.14542351398326533,0.01042020070562904,True
03500000,PRCP,0.0066938140044993,1,glim_2nd_class_frac,0.28103936882123526,0.15341627439970723,0.04311601292419915,True
